2550,2.994568455469158E-24, -3.339260044714121E-24, 9.360750507958267E-24, -4.7218409386011706E-24, 4.437149320946412E-24, -1.1074557135438157E-23, 2.651533474125159E-24, 2.837761051312041E-24, 8.170812208139357E-24, -7.001245452336874E-24
2750,1.6562024264588412E-24, -1.9682261023272445E-24, 6.061888424630966E-24, -2.849958813059021E-24, 2.7662912393751488E-24, -7.054179596799015E-24, 1.656825232143513E-24, 1.5772551006089722E-24, 5.236537180517146E-24, -4.446272102884841E-24
2850,6.488433799123472E-24, -1.0289930046695466E-23, 2.9057423231108195E-23, -1.3425631634565452E-23, 1.3673078367871558E-23, -3.411151936678352E-23, 7.293751131688299E-24, 7.176330763667962E-24, 2.5165379162252217E-23, -1.936839062402492E-23
2875,4.077080663291202E-25, -7.383943669742094E-25, 2.141254656063195E-24, -9.741072380494121E-25, 9.550094085720772E-25, -2.3172909392155268E-24, 5.047589117890996E-25, 4.523775616062929E-25, 1.7878810609105955E-24, -1.3660246756387233E-24
2925,2.147211068657202E-23, -1.974249686427331E-23, 6.144800466782863E-23, -3.1531537154483717E-23, 2.8986649786135386E-23, -7.458491794424862E-23, 1.990685603387611E-23, 1.9293923732293867E-23, 5.507555472101708E-23, -4.9633102361701455E-23
3125,3.2185100920280725E-24, -4.9701313586454106E-24, 1.507853820016228E-23, -6.79638931930365E-24, 6.771234122757963E-24, -1.6118083323844425E-23, 3.542734882302303E-24, 3.278754018853217E-24, 1.242564630755833E-23, -1.0038496410374373E-23
3275,1.115335597794414E-22, -1.1663274404901554E-22, 3.4502983702390394E-22, -1.6832494376729936E-22, 1.6574851142907306E-22, -4.429256325827569E-22, 1.0486897255132117E-22, 1.0662724884575018E-22, 3.1251695374788167E-22, -2.7291828200744907E-22
3325,6.752990767691641E-23, -4.624565159314829E-23, 1.4837408349440822E-22, -7.592489601051876E-23, 7.583519305926426E-23, -1.9176120608962316E-22, 5.020617825490831E-23, 5.465491515369152E-23, 1.3400275436261114E-22, -1.3992504241158012E-22
3500,1.1208696621483748E-23, -1.031482491914243E-23, 3.2910708985968853E-23, -1.5821069304419662E-23, 1.5553340957240323E-23, -3.95634380569618E-23, 9.79327426482099E-24, 9.776862802548772E-24, 2.879594424002002E-23, -2.6483303833055995E-23
4800,2.465001633287133E-23, -1.470422843380034E-23, 4.9661838986756846E-23, -2.525419385612743E-23, 2.5840443726451477E-23, -6.490424410731707E-23, 1.7469992122445123E-23, 1.8880798853951433E-23, 4.4944378198331915E-23, -4.95566712063164E-23
5225,6.968259233585058E-24, -7.937638335191414E-24, 2.3651379958012137E-23, -1.153228184277907E-23, 1.0722450648114568E-23, -2.75780218884493E-23, 6.565685369849955E-24, 6.583413046542534E-24, 2.0442461034084967E-23, -1.734819042095719E-23
5550,3.925313007960654E-26, -7.331732417691975E-26, 2.141270236066073E-25, -9.695038895408015E-26, 9.337317591983903E-26, -2.221919677230376E-25, 4.763642579361219E-26, 4.358972958719977E-26, 1.7519862380455192E-25, -1.3162841852475637E-25
5600,1.5482356689190595E-24, -2.0283083126668188E-24, 6.0180522129887396E-24, -2.8841655968464407E-24, 2.7115667750886094E-24, -6.905903723331863E-24, 1.6536966097934066E-24, 1.5202733108421429E-24, 5.1905296292332986E-24, -4.254320550969675E-24
6850,3.700046763008309E-24, -4.022357579511247E-24, 1.3281060251909218E-23, -6.073953263315416E-24, 5.804923295642463E-24, -1.4615970675724214E-23, 3.3812787208307185E-24, 3.0767291076088316E-24, 1.1028497913765017E-23, -9.915908214563933E-24
7825,6.383581760260342E-25, -5.096073495202011E-25, 1.6133353304386788E-24, -7.947540413096588E-25, 7.846000209528802E-25, -1.974826107090776E-24, 4.897865290232311E-25, 5.256423279254023E-25, 1.413570209864912E-24, -1.4092048508306453E-24
8225,9.95458464479729E-23, -5.279527654382885E-23, 1.913544820286657E-22, -9.188953484424502E-23, 9.84113761138437E-23, -2.4967379492662813E-22, 6.11694294832025E-23, 6.821285927244607E-23, 1.6664990807558928E-22, -2.0140292913049852E-22
8700,1.1165493076287509E-23, -1.090449134604699E-23, 3.5101101196172586E-23, -1.6919389298706203E-23, 1.617063723735025E-23, -4.13010430402304E-23, 1.027936325487003E-23, 9.76553949311523E-24, 3.049498023591055E-23, -2.767646541853364E-23
8825,6.509265643478096E-24, -4.800562946054986E-24, 1.6236754825260443E-23, -7.72285517652689E-24, 7.847921184440629E-24, -1.9859393428652582E-23, 4.8378378071180364E-24, 5.073239423262323E-24, 1.4039359107940158E-23, -1.4423898822521002E-23
9200,1.8191824699840864E-24, -2.683892154026872E-24, 8.161411352731838E-24, -3.6936380570142934E-24, 3.620960696246734E-24, -8.716012123538418E-24, 1.906609360311789E-24, 1.79309898136818E-24, 6.713010665926316E-24, -5.468969918644633E-24
9225,9.339298224501686E-24, -1.0706273477531201E-23, 3.273994899898109E-23, -1.540840985401131E-23, 1.4997825107783687E-23, -3.759499028472019E-23, 8.67497400152701E-24, 8.877163784700587E-24, 2.7962238170059E-23, -2.378071370342312E-23
9675,1.2455574112580605E-23, -1.4514071934875006E-23, 4.3652851968860454E-23, -2.0778367473858937E-23, 1.9704314418738804E-23, -5.061345767394306E-23, 1.1592970489939533E-23, 1.1849997150078643E-23, 3.747863014575647E-23, -3.1594892151503827E-23
9700,1.5712486150690063E-24, -2.0967840030379446E-24, 6.228599188592228E-24, -2.8655729341712866E-24, 2.896911419707323E-24, -7.08462726115783E-24, 1.5271052407118095E-24, 1.5910856072145333E-24, 5.290445962627687E-24, -4.283012210953468E-24
10075,7.26591065262124E-24, -6.559022256214006E-24, 1.843662125493588E-23, -1.0083640553397456E-23, 8.691791727165417E-24, -2.3493257522726016E-23, 6.3253360181081225E-24, 6.501301698209437E-24, 1.684081717482438E-23, -1.529102104042718E-23
10100,1.4818620956451214E-24, -1.919280044171449E-24, 5.482459834554365E-24, -2.643964156524337E-24, 2.551245192813959E-24, -6.2484173466836425E-24, 1.4626822246336435E-24, 1.445825943418494E-24, 4.706583579833291E-24, -3.887924637208913E-24
10175,6.8206195764379665E-25, -5.255737956342612E-25, 1.7901097901830712E-24, -8.615228832009192E-25, 8.715679421451641E-25, -2.2410179504419702E-24, 5.675615582641351E-25, 5.584967082984338E-25, 1.5892254732000222E-24, -1.5748552871276768E-24
10800,4.50606420962652E-25, -4.919568825887204E-25, 1.4270765932460405E-24, -6.952723702740474E-25, 6.673396930886898E-25, -1.728331726112498E-24, 4.045411349213039E-25, 4.241429479094619E-25, 1.249707036556272E-24, -1.0821759558611936E-24
11225,7.416436672934444E-23, -6.645237416748244E-23, 2.1018543749518164E-22, -1.00988382742809E-22, 9.842065942897634E-23, -2.556380377539804E-22, 6.047502362732903E-23, 6.332603635855743E-23, 1.8296352635201083E-22, -1.711970411728025E-22
12000,1.6168003388559897E-22, -1.6185348231055172E-22, 4.897575151135675E-22, -2.4038909139879407E-22, 2.304562849947794E-22, -6.016761526107271E-22, 1.4667740145945886E-22, 1.4753372574929438E-22, 4.34027231084766E-22, -3.8676211876658246E-22
12025,1.8494422671183234E-23, -2.0195601213292346E-23, 6.270046966071716E-23, -2.996826412038172E-23, 2.875302389588875E-23, -7.530709170398587E-23, 1.8134077320565517E-23, 1.7193019903178405E-23, 5.499823373053094E-23, -4.7655194569484433E-23
12400,1.5836677706290365E-23, -2.0304184761452397E-23, 6.027954389501526E-23, -2.8626676777864934E-23, 2.693242443450366E-23, -6.69692736979067E-23, 1.5546989049231484E-23, 1.498748629675986E-23, 5.070098336909914E-23, -4.256641064208473E-23
12625,4.531796063493924E-24, -6.486997677845517E-24, 1.8944363687972332E-23, -8.917670214461876E-24, 8.65078989275565E-24, -2.093003544921854E-23, 4.8121035866679166E-24, 4.656753603033195E-24, 1.596648003507905E-23, -1.288008856467262E-23
13250,4.249161274431785E-22, -1.798927117290389E-22, 6.325037260706097E-22, -3.1666042987533693E-22, 3.514289757128609E-22, -9.05888685567813E-22, 2.208861779023236E-22, 2.7914578980697893E-22, 5.654216705068054E-22, -7.867895205669697E-22
13275,6.919393343418755E-25, -1.0829095965030492E-24, 3.017521546797921E-24, -1.4641760313652926E-24, 1.3655769970750104E-24, -3.312100352608267E-24, 7.757835142609039E-25, 7.349863399522349E-25, 2.5632845907342158E-24, -1.978106782380364E-24
13500,2.2346019721364847E-26, -3.2869066744415466E-26, 9.982123251447825E-26, -4.4194570197350516E-26, 4.441077355216347E-26, -1.1255864291336336E-25, 2.4415523891246263E-26, 2.2216010205654976E-26, 8.468749687861294E-26, -6.755997693455975E-26
13575,2.7564885145566833E-22, -1.6379527920597135E-22, 5.915330926873657E-22, -2.854559954729249E-22, 2.9895177735234805E-22, -7.481311962691095E-22, 1.8503429253910323E-22, 2.0634526260856575E-22, 5.200255905541439E-22, -5.681754387765254E-22
13725,3.357044913822329E-24, -3.2116049953094467E-24, 1.0004243281008771E-23, -4.817867398871914E-24, 4.801494590784052E-24, -1.2045043797755444E-23, 2.9480858127051414E-24, 3.0259844465891322E-24, 8.801923809282418E-24, -7.928668197838146E-24
13825,1.072998758297523E-22, -9.190988745559972E-23, 2.9476556389649153E-22, -1.4232952831601722E-22, 1.3948142490380728E-22, -3.6289156642782915E-22, 8.827108666998142E-23, 9.198457049521881E-23, 2.593045370237028E-22, -2.440010898462966E-22
13925,2.668477890824944E-23, -2.6020408142481357E-23, 8.092821790289043E-23, -4.0412205059325296E-23, 3.792882359803524E-23, -9.687574792130427E-23, 2.4943977460592888E-23, 2.3973479754222928E-23, 7.162735850371745E-23, -6.422021335006906E-23
14025,3.8529680016880357E-23, -3.327798053533441E-23, 1.0380045098886845E-22, -5.143633110595358E-23, 4.925142621220656E-23, -1.279528601736136E-22, 3.19096160982508E-23, 3.347643585098267E-23, 9.181321728483032E-23, -8.57793716820886E-23
14325,1.8837245054513276E-24, -2.655351166475976E-24, 8.075449179889904E-24, -3.721346401879729E-24, 3.586807752216096E-24, -8.594668750236417E-24, 1.958186466801723E-24, 1.817390769653103E-24, 6.666130240050841E-24, -5.4843144465425396E-24
14350,1.4379423633545547E-24, -1.9425287611244438E-24, 5.504678496380367E-24, -2.6607221259491732E-24, 2.5558604235399545E-24, -6.207010432199044E-24, 1.442448238237564E-24, 1.4332694471748649E-24, 4.699249934427904E-24, -3.8135102047280574E-24
14525,1.2634432545621365E-23, -2.1327862736886927E-23, 6.175986347176784E-23, -2.876679740729391E-23, 2.7812657520654614E-23, -6.698440089462521E-23, 1.514271676796744E-23, 1.3809095342871576E-23, 5.1722255318772744E-23, -4.027562799308257E-23
14750,1.3111180633691684E-23, -1.3005544269873538E-23, 4.0581778599511604E-23, -1.9554056926677737E-23, 1.8576333254415952E-23, -4.7930109439510335E-23, 1.1458552535994399E-23, 1.1522715326581455E-23, 3.5008192314199276E-23, -3.1549125597226524E-23
14775,6.728585146778094E-24, -6.416748825374681E-24, 2.0765468020336763E-23, -9.654884396218068E-24, 9.563241635997638E-24, -2.3963000525957972E-23, 5.5200810055548076E-24, 5.70733449634893E-24, 1.7564524480161378E-23, -1.628925036305928E-23
14950,8.686279167159733E-24, -5.8948707937775734E-24, 1.992092457925982E-23, -9.861835743815559E-24, 9.883935682075325E-24, -2.522307171569465E-23, 6.46550358476096E-24, 6.778172154419382E-24, 1.7680447590183606E-23, -1.8514993008147777E-23
15150,1.144233434464396E-23, -5.981365447730531E-24, 2.1282157713760232E-23, -1.0768335531527654E-23, 1.1244390999723188E-23, -2.827223210681827E-23, 7.433401600017765E-24, 8.143620172736388E-24, 1.906067807300355E-23, -2.2753217641207322E-23
15200,2.3052848154482522E-22, -2.2221050496823417E-22, 6.812431121355682E-22, -3.359225199146615E-22, 3.199785934128627E-22, -8.412890301223327E-22, 2.0788169859467213E-22, 2.0660084092008288E-22, 6.047575316589418E-22, -5.462826175251463E-22
15500,2.802882946894278E-24, -3.082865064944867E-24, 9.523127270106244E-24, -4.5451041469650025E-24, 4.271286976888716E-24, -1.08367274054276E-23, 2.5712706241082207E-24, 2.490528146660908E-24, 8.095709494518696E-24, -7.136658948744397E-24
15525,7.720450408013033E-26, -1.1700770748524507E-25, 3.3789308735615544E-25, -1.5811900867156344E-25, 1.5186734762744514E-25, -3.6580545137320366E-25, 8.283308826864047E-26, 7.768942550673584E-26, 2.8027988839040654E-25, -2.275208217454187E-25
15575,3.640495258842722E-23, -4.1824868769402496E-23, 1.2060753016049834E-22, -5.957445370704148E-23, 5.639735112114369E-23, -1.4399572876558883E-22, 3.456272256102097E-23, 3.5104628982140735E-23, 1.0566673180755308E-22, -8.983490559582982E-23
15850,3.0737746263035526E-24, -3.236978311895428E-24, 1.1150167086620875E-23, -4.9993136901122515E-24, 4.8661906513430374E-24, -1.2204835462717012E-23, 2.8242346505854426E-24, 2.483459361304449E-24, 9.210987631684773E-24, -8.40920202939262E-24
16200,3.5557681266340024E-23, -2.8987861476485806E-23, 9.669819741964436E-23, -4.5760470582001156E-23, 4.528302356316881E-23, -1.1723586292093683E-22, 2.8154603479518956E-23, 2.89897042555604E-23, 8.369708812577998E-23, -8.129299980723911E-23
16500,1.2802179083951182E-23, -1.4877790454723447E-23, 4.7461103232363855E-23, -2.1806134904226132E-23, 2.0968150052715197E-23, -5.2889952474229853E-23, 1.2153530316024153E-23, 1.1332352146098952E-23, 3.9751988435084106E-23, -3.4733914843784793E-23
17200,1.1556204838590803E-23, -1.2133752784269357E-23, 3.9254529592808115E-23, -1.82504469258601E-23, 1.800783906534662E-23, -4.576231020563213E-23, 1.084331202740348E-23, 1.0415594800036268E-23, 3.37635181116107E-23, -2.9894713885022535E-23
17250,7.211141617693555E-24, -8.843761836251719E-24, 2.6552695193722856E-23, -1.2630942624976667E-23, 1.1876962782401813E-23, -3.0159023309038645E-23, 6.942930487640221E-24, 6.85770747746648E-24, 2.257667057061886E-23, -1.892651018796537E-23
18075,7.451041318719412E-24, -7.724918836654948E-24, 2.320468747043074E-23, -1.1380025377184173E-23, 1.0823017791755764E-23, -2.741647579683452E-23, 6.72416042596071E-24, 6.830079201982924E-24, 2.02275958338863E-23, -1.777912146765227E-23
18175,1.6241147202780713E-23, -1.6870893285696836E-23, 5.0413670761086784E-23, -2.4208628146016638E-23, 2.4270074099646113E-23, -5.932677031546381E-23, 1.387281952679533E-23, 1.441978096859575E-23, 4.33077158564954E-23, -3.931022317271672E-23
18200,1.023338844131375E-23, -1.427180486227258E-23, 4.370494834304125E-23, -2.000144361185573E-23, 1.964237306046085E-23, -4.7586664644926073E-23, 1.064741183222723E-23, 1.0094913375733064E-23, 3.635945109141407E-23, -2.9946788171097984E-23
19000,1.0206153018560994E-23, -1.3574994558359999E-23, 4.1143122553336014E-23, -1.903198877960247E-23, 1.864250132942408E-23, -4.640021468803005E-23, 1.0483413172058118E-23, 1.0126739968954206E-23, 3.491055342223826E-23, -2.8617147338129864E-23
19350,8.690791483092033E-22, -8.805946495028065E-22, 2.7027373247669E-21, -1.3421590079266951E-21, 1.3031256149782822E-21, -3.392551631518748E-21, 8.582956090614494E-22, 8.17926277014601E-22, 2.4480200202179448E-21, -2.1674585721848925E-21
19525,8.92964512300313E-24, -1.168700902072912E-23, 3.5810993969337354E-23, -1.6470304984860175E-23, 1.6002253299409013E-23, -3.9655684295774724E-23, 8.896704658183817E-24, 8.594451813487481E-24, 3.0019962908666285E-23, -2.4902776833235005E-23
19575,2.0412476431077517E-23, -1.6323362286322847E-23, 5.513187307876262E-23, -2.6761276327950533E-23, 2.5911832482930358E-23, -6.654063823644581E-23, 1.6923496108578784E-23, 1.648241715519894E-23, 4.808067458732444E-23, -4.683399352259298E-23
19750,1.2620129708548803E-23, -8.247224430862685E-24, 3.1787885394244337E-23, -1.51784742550793E-23, 1.531843711232723E-23, -3.8972085834302784E-23, 1.0137025926297382E-23, 9.455248944655597E-24, 2.7783173055461073E-23, -2.8893775614041906E-23
19975,2.9029353587948168E-24, -4.187748184747621E-24, 1.3072319767778686E-23, -5.913379837196774E-24, 5.756209162592803E-24, -1.377388216978432E-23, 3.1207505043485586E-24, 2.7441295727495486E-24, 1.0726713652446383E-23, -8.908061099775379E-24
20150,1.0197358402759138E-24, -1.2409145901219049E-24, 4.021261851713895E-24, -1.808398741409715E-24, 1.78929371357662E-24, -4.297381706772522E-24, 9.804422841564026E-25, 8.930879690319802E-25, 3.2987445430524227E-24, -2.8930122774680417E-24
20475,3.3187885677982205E-22, -2.553581877701314E-22, 8.324646931970111E-22, -4.406720399922705E-22, 4.1462640250031836E-22, -1.0546252916689374E-21, 2.965488691697214E-22, 2.8794667547531008E-22, 7.669902982927238E-22, -7.361602509650424E-22
20650,1.1488854103313567E-22, -1.385498748380499E-22, 3.983320955388566E-22, -1.9600327089756932E-22, 1.831733885963486E-22, -4.759881184068903E-22, 1.1347525570066516E-22, 1.1274758515814033E-22, 3.4994826486109936E-22, -2.9152782630597483E-22
20975,3.4055781610664224E-22, -1.87522587026111E-22, 6.373499826013083E-22, -3.119268353036784E-22, 3.3203955721254643E-22, -8.437367456043759E-22, 2.0640782874468064E-22, 2.383823807172056E-22, 5.584752516762423E-22, -6.745189879972091E-22
21300,3.122592691777476E-24, -3.055069156518952E-24, 9.410304383441535E-24, -4.486074079857767E-24, 4.4697955406480786E-24, -1.1382236554301508E-23, 2.6478423939496297E-24, 2.773400651068227E-24, 8.17712546196384E-24, -7.477912287733955E-24
21775,3.368909381836853E-22, -1.8292632998260785E-22, 7.148050163324661E-22, -3.4607729284474364E-22, 3.5933636596550254E-22, -9.10777553209168E-22, 2.3490927227611993E-22, 2.366619823680017E-22, 6.278313975922943E-22, -7.148049153582703E-22
21875,1.8854255262212557E-23, -2.0310785949507287E-23, 6.317906841647113E-23, -2.9895527989476723E-23, 2.8807707733838673E-23, -7.336159031775532E-23, 1.7248047684483002E-23, 1.717725846229209E-23, 5.416076637177383E-23, -4.744478012251302E-23
21975,3.243350459116867E-26, -4.538543585246732E-26, 1.2356375790521388E-25, -5.795562006539722E-26, 6.14920526886239E-26, -1.434222834882631E-25, 3.097454332481734E-26, 3.277592569081699E-26, 1.0620396156540385E-25, -8.41960488606119E-26
22750,1.3591023265321003E-22, -1.0325109456535978E-22, 3.353929355008813E-22, -1.6121064271433074E-22, 1.6560199787086817E-22, -4.119253427608416E-22, 9.92214794655205E-23, 1.167779701862231E-22, 2.960956969786645E-22, -2.8568942257022343E-22
22875,3.647346713019793E-25, -5.356930568074035E-25, 1.6008706378828947E-24, -7.333733166162842E-25, 7.151509255285183E-25, -1.674751701784208E-24, 3.699825438220588E-25, 3.544360428805124E-25, 1.307243592754698E-24, -1.0645347580453493E-24
23025,2.3399708874558572E-24, -3.2165034271004166E-24, 9.576268096125552E-24, -4.498977083254014E-24, 4.3517026687060405E-24, -1.0692071614654507E-23, 2.524158075911385E-24, 2.2851635927742696E-24, 8.128345459028594E-24, -6.722134631156102E-24
23225,4.820356255027886E-24, -3.3199025813913555E-24, 1.1315592007306626E-23, -5.650148391607648E-24, 5.6480508104606654E-24, -1.4175186756322922E-23, 3.7610667317489646E-24, 3.886018354831447E-24, 1.0112243860959864E-23, -1.0328642606758282E-23
23550,2.363679707531822E-22, -2.1941887137506357E-22, 6.441675078708455E-22, -3.271520527228357E-22, 3.107469265814085E-22, -8.138420222530225E-22, 2.0080195596023943E-22, 2.134137844854826E-22, 5.790461187553137E-22, -5.280448097287097E-22
23575,4.600337978738043E-23, -5.760654867110266E-23, 1.655518389390706E-22, -8.189117094356286E-23, 7.661278903075872E-23, -1.971278710040524E-22, 4.8109354414394653E-23, 4.607266070752056E-23, 1.4603045978653073E-22, -1.2019806717447794E-22
24150,1.526546036937621E-23, -2.2275363570147884E-23, 6.306836914336328E-23, -2.9772926383030894E-23, 2.9506092604118076E-23, -7.280046408954076E-23, 1.6262826678177997E-23, 1.598771143748217E-23, 5.430791732959014E-23, -4.318048521425773E-23
25150,1.6662133237815855E-22, -1.2260391623055926E-22, 3.8795969797312934E-22, -1.9010391661283693E-22, 1.936950891324416E-22, -4.928319774293652E-22, 1.1926247814088582E-22, 1.3548948580080135E-22, 3.4281461462784747E-22, -3.533717949720137E-22
25325,4.4693807575841134E-23, -4.777768889084715E-23, 1.3625967910156121E-22, -6.86878418898105E-23, 6.423784596902256E-23, -1.6554136286624926E-22, 4.021775715707556E-23, 4.203707866379419E-23, 1.2025788176375542E-22, -1.0472684505974931E-22
25425,1.589597953597945E-23, -1.4667697863001367E-23, 4.3990121560278645E-23, -2.1657194809876784E-23, 2.1155078532816368E-23, -5.340177489586811E-23, 1.2794455346828163E-23, 1.381621244595848E-23, 3.8309912835016645E-23, -3.5885806382144894E-23
25900,1.5399817186601189E-24, -2.057367581832445E-24, 6.087436473907454E-24, -2.863321525147786E-24, 2.7731770090015967E-24, -6.623422099503081E-24, 1.5267789481198874E-24, 1.4732239701253381E-24, 5.0844814800226276E-24, -4.2256793780838156E-24
26100,1.4902166256694777E-24, -1.603163757926759E-24, 4.419870506108904E-24, -2.2699369995816936E-24, 2.0359685464869674E-24, -5.4601216603012216E-24, 1.3141732427689988E-24, 1.4063727415732887E-24, 3.9258025824340054E-24, -3.355632458371531E-24
26375,2.779709550380514E-22, -2.6360326097730556E-22, 7.758936475263123E-22, -3.9173078126622235E-22, 3.825939544482374E-22, -1.0171969845380468E-21, 2.5053449897220943E-22, 2.570258523455431E-22, 7.119682472737424E-22, -6.4655923316127975E-22
26475,1.962666368439428E-23, -2.3943208005845977E-23, 7.298410459738897E-23, -3.4305112143812E-23, 3.30029583802254E-23, -8.433371780895506E-23, 1.966286293361306E-23, 1.883827925116002E-23, 6.274771927349628E-23, -5.273175430829683E-23
27550,3.6263377299489016E-23, -3.245522385473786E-23, 9.957617657205683E-23, -5.027998092575717E-23, 4.708934148672578E-23, -1.2234005803498093E-22, 3.1118603180480347E-23, 3.206406559716221E-23, 8.855427511318127E-23, -8.130237147479314E-23
27675,3.543324634715046E-22, -2.924876112812519E-22, 8.503777174924374E-22, -4.490779398499139E-22, 4.119609361648852E-22, -1.0962503893027017E-21, 2.8168289269591454E-22, 3.0519220984894904E-22, 7.695157134184876E-22, -7.365501123352899E-22
28150,7.571936619027247E-24, -1.2728254139662016E-23, 3.579927780717301E-23, -1.666256300923702E-23, 1.64568612173134E-23, -3.970336304888628E-23, 8.737687654631176E-24, 8.260814926537832E-24, 3.0223271296603465E-23, -2.3263534916238416E-23
28550,2.0290815196134518E-25, -2.3549911442179113E-25, 6.642206849808656E-25, -3.2691460874580778E-25, 3.147778111556595E-25, -7.745736481513278E-25, 1.7935362814806085E-25, 1.937194631594759E-25, 5.75489758273026E-25, -4.861221715108663E-25
28700,1.2758867662026154E-24, -1.4868397093494528E-24, 4.634824847589862E-24, -2.1369449117227463E-24, 2.0816589756869158E-24, -5.087424720060007E-24, 1.141840267136227E-24, 1.1367090227706038E-24, 3.839803727559979E-24, -3.364167933366022E-24
28900,7.75462260518014E-24, -8.551279033866545E-24, 2.7634665256887787E-23, -1.285933600083897E-23, 1.2464093810356992E-23, -3.188687481607509E-23, 7.586413005498958E-24, 7.025003576219415E-24, 2.3675400772576116E-23, -2.0603716824886626E-23
28975,2.1920799781104532E-24, -2.5885472695782398E-24, 7.714518494480514E-24, -3.6706573555538475E-24, 3.53593371800794E-24, -8.635255643810038E-24, 1.9870566065653227E-24, 2.028486792446625E-24, 6.490236346291902E-24, -5.574664658169765E-24
29400,3.813744890847361E-24, -4.7270391375361245E-24, 1.48837968416558E-23, -6.778621016274452E-24, 6.616423719982413E-24, -1.6241536900067892E-23, 3.6491644457606484E-24, 3.482009158679295E-24, 1.2335514215971399E-23, -1.0557161411504515E-23
29850,4.535669370538559E-24, -6.579051434597567E-24, 1.8381139089749876E-23, -8.872798228451094E-24, 8.44409255836964E-24, -2.0458812542928389E-23, 4.675230303155282E-24, 4.702738277350791E-24, 1.5579220328097004E-23, -1.2370279316064489E-23
30100,1.6684897239185637E-23, -2.1848783880206E-23, 6.552659856355127E-23, -3.054730380203205E-23, 2.969856519866114E-23, -7.340485144979765E-23, 1.67622213851154E-23, 1.6114252615288672E-23, 5.528106245315802E-23, -4.620749596888456E-23
