2175,1.3098519100618524E-22, -1.7189701954211046E-22, 4.908762082295923E-22, -2.4799792619780212E-22, 2.367164831902216E-22, -6.337549478187116E-22, 1.5467130135441064E-22, 1.3820935198425857E-22, 4.559527174885084E-22, -3.7489732258592187E-22
2400,6.338230422920503E-23, -5.662667614173506E-23, 1.9188175665771542E-22, -8.49627870492145E-23, 9.025707870875514E-23, -2.1109197120391266E-22, 4.746218554952582E-23, 6.122321717516409E-23, 1.634135336367168E-22, -1.3735121015889742E-22
2600,3.4684702545073486E-23, -4.723329598015413E-23, 1.2509388941357334E-22, -6.565320127250838E-23, 5.324599064430506E-23, -1.433718596964166E-22, 3.5775842327400706E-23, 3.5777202323601307E-23, 1.0866286339090593E-22, -8.282643181101841E-23
2750,8.561258913178497E-24, -1.6509269980412662E-23, 6.043771997284294E-23, -2.4335110948116155E-23, 2.3549695787329148E-23, -5.87453608956542E-23, 1.1935454451941236E-23, 7.716473291803652E-24, 4.7573604263779234E-23, -3.814170560191818E-23
3125,1.3259514291220143E-25, -1.0563400709619134E-24, 2.737419719104965E-24, -1.1696648703775694E-24, 1.2322525029521256E-24, -2.334346111986405E-24, 4.96498798554337E-25, 3.294573293104647E-25, 2.072129535951846E-24, -1.1928538311169937E-24
3700,3.942014364289589E-26, -1.1946759765485378E-25, 3.5294122542082845E-25, -1.494440532082677E-25, 1.4797039940755663E-25, -3.1367530408490326E-25, 6.064678822867959E-26, 5.0422815014832976E-26, 2.7058390039672193E-25, -1.8653914026658946E-25
3725,7.387037089174305E-24, -1.0611284369350823E-23, 3.8175879056332354E-23, -1.5059184286713588E-23, 1.5356034223070065E-23, -3.933046534354469E-23, 7.713302070964663E-24, 7.081183094445635E-24, 3.044233481453972E-23, -2.3721080552153844E-23
3750,8.431095877740898E-25, -7.054083454376191E-25, 2.2054422957687656E-24, -1.0033689486448409E-24, 1.1199257111891873E-24, -2.6423570496451754E-24, 6.045390187659174E-25, 7.113642452720377E-25, 1.8871310040552982E-24, -1.8929072408185528E-24
4100,4.9352372009082264E-23, -5.574921669052686E-23, 1.835231884543853E-22, -8.329110874951704E-23, 8.119369799648989E-23, -2.087670403440453E-22, 5.125241922995397E-23, 4.573099242769486E-23, 1.571115447459596E-22, -1.3144598674903018E-22
4400,2.861507884622876E-25, -4.563967388930647E-24, 1.3926132324491975E-23, -5.5503551205144744E-24, 5.519167899057014E-24, -1.2182433390730546E-23, 2.458698595211372E-24, 1.0628529065954181E-24, 1.0698949692887129E-23, -6.839078527189686E-24
5350,1.578129337218256E-26, -2.090051223123303E-25, 5.558306542616263E-25, -2.3595662909491603E-25, 2.5515247453972467E-25, -4.95592397374238E-25, 8.977358512038809E-26, 6.733207625163656E-26, 4.265197365130862E-25, -2.356405423909553E-25
6625,4.6046580965993955E-22, -4.406910736281917E-22, 1.268791864028167E-21, -6.298862729653119E-22, 6.170943569617377E-22, -1.5544851236178335E-21, 3.5184854874024263E-22, 4.056507304989392E-22, 1.0961090254284861E-21, -1.024511252364158E-21
7575,2.379209854400727E-23, -4.975882154644472E-23, 1.3536697885766415E-22, -6.305924991129892E-23, 5.930574243917424E-23, -1.439544303194787E-22, 2.9233108865588156E-23, 2.9167431462063075E-23, 1.1191155668167434E-22, -7.735469693490098E-23
7925,1.0053387343251777E-24, -1.766547501020251E-24, 5.922559417120378E-24, -2.4541441067750784E-24, 2.4728517459271684E-24, -5.751039757080889E-24, 1.1737415063205253E-24, 1.0169647691310987E-24, 4.644326677193249E-24, -3.648860734312138E-24
8575,1.5255980470105987E-22, -1.832433006052129E-22, 5.001887049048391E-22, -2.4017972140366117E-22, 2.346934146889025E-22, -6.301819254108143E-22, 1.4156555755007774E-22, 1.4854273564505723E-22, 4.591255791581797E-22, -3.663698245529041E-22
8650,4.9699126864024833E-23, -3.2864096772801154E-23, 1.0351145021851892E-22, -4.955499251031009E-23, 5.51286355936076E-23, -1.317947894868827E-22, 2.968072116498504E-23, 3.5296189653477363E-23, 8.869126554253833E-23, -1.0137060793949393E-22
8875,1.744817222980671E-23, -1.3205553641505084E-23, 3.7074566123771404E-23, -1.8225269641209066E-23, 1.7235926047813376E-23, -4.2581440020051E-23, 1.35253909846397E-23, 1.1944365424726612E-23, 3.2520011423161853E-23, -3.2547861368559776E-23
9925,4.3947155067784425E-25, -5.465342736202427E-25, 1.7041320373382594E-24, -7.610903389516771E-25, 8.002949510041246E-25, -1.8666292979895093E-24, 4.1010149496746405E-25, 4.487653675212859E-25, 1.4198179882342625E-24, -1.1790356504630767E-24
10300,2.3779547767005205E-23, -3.738159078808342E-23, 1.097335685203443E-22, -5.140359968927415E-23, 4.884555096558311E-23, -1.3302100749973273E-22, 3.0589230181422735E-23, 2.802493683480597E-23, 9.744485111099243E-23, -7.300169304013177E-23
11075,2.619295539245751E-25, -3.7524648938308215E-25, 1.5971083630106694E-24, -5.817820579797148E-25, 5.891850245371482E-25, -1.4821698500057707E-24, 2.870186094137406E-25, 1.8372784954155972E-25, 1.2058727970663086E-24, -1.0040290280072845E-24
11175,6.508045275657719E-24, -3.7254307292165106E-24, 1.0817447644903998E-23, -5.733212683914252E-24, 6.299609686267055E-24, -1.5154161561980387E-23, 4.1493736515826924E-24, 5.359622358697875E-24, 1.0064128078906814E-23, -1.2226147328932463E-23
11925,5.412875597396177E-24, -7.761772051564158E-24, 3.0353019982850597E-23, -1.1821909757548249E-23, 1.1716603926449391E-23, -2.810647349796961E-23, 5.5111483390945375E-24, 4.155190711897792E-24, 2.2899628647494532E-23, -1.9876816210605293E-23
13425,8.611573447789624E-25, -8.43831987148046E-25, 3.2314631880918016E-24, -1.3346885566854028E-24, 1.3176979719011395E-24, -3.316908854256042E-24, 7.224681034625089E-25, 6.443398124474857E-25, 2.5410357549785887E-24, -2.337354235833239E-24
15050,1.2844650383211646E-20, -7.313808191571695E-21, 2.6373900967648893E-20, -1.2692398259507171E-20, 1.3431183637616398E-20, -3.424026903958028E-20, 8.397199920927353E-21, 9.228972032114904E-21, 2.3128656551514558E-20, -2.6526743588450806E-20
15625,2.0605993477459094E-23, -4.2533628738307366E-23, 1.1052741502648632E-22, -5.1709734518485076E-23, 5.173476034184231E-23, -1.220587313035174E-22, 2.3395192645876182E-23, 2.6630353816676433E-23, 9.27242632779392E-23, -6.113030829319078E-23
15925,4.368270562095764E-23, -4.946667479880517E-23, 1.492497443427525E-22, -7.006544546581606E-23, 6.773657030142259E-23, -1.77357741919991E-22, 4.0002764161410244E-23, 4.214355910878092E-23, 1.294567067380035E-22, -1.077840218553918E-22
16500,6.575618864140679E-23, -1.193642979956445E-22, 3.2699498736116256E-22, -1.5230139911205844E-22, 1.5189025743003173E-22, -4.305056550296635E-22, 9.293261722022618E-23, 8.096239766819185E-23, 3.0308886686191464E-22, -2.228344497680533E-22
16625,2.0262180284832094E-24, -6.138765286427469E-24, 1.7754657313259557E-23, -7.865436263119251E-24, 7.426071504486451E-24, -1.653460503724474E-23, 3.5203237384154266E-24, 2.854760609389101E-24, 1.3970573592448506E-23, -9.503838832112685E-24
17325,1.7273673436558654E-24, -4.8275995758596255E-24, 1.5881933078701084E-23, -6.3767768488766795E-24, 6.591099707203008E-24, -1.3454578096621632E-23, 2.6630502516957067E-24, 2.008071466649958E-24, 1.162478130594257E-23, -9.220297768088192E-24
17400,9.418228775224406E-22, -7.155893333988731E-22, 2.3871168281348108E-21, -1.18309799224643E-21, 1.1835079474816552E-21, -2.9017889687724097E-21, 7.918317680118486E-22, 8.169640434150741E-22, 2.135997638081426E-21, -2.0351213871831287E-21
17775,1.2109012528559816E-23, -1.883524529211854E-23, 5.542005343377072E-23, -2.4986948291822087E-23, 2.5171021095446358E-23, -6.357626934858077E-23, 1.2601598577024256E-23, 1.3624525556877015E-23, 4.727680008135526E-23, -3.527536372557953E-23
19025,5.366641938855371E-25, -6.661317498275701E-25, 2.3177488729710076E-24, -9.678033519481778E-25, 9.559696495089575E-25, -2.4810815373208866E-24, 5.279009353046632E-25, 5.093471733328979E-25, 1.8826634875338053E-24, -1.5227399802851558E-24
19325,1.8050116961156673E-22, -1.605482267458858E-22, 4.340028458164638E-22, -2.269399343543131E-22, 2.242385464486998E-22, -5.620797780332505E-22, 1.205432474630537E-22, 1.5426408504424831E-22, 3.789543395581649E-22, -3.911922606361078E-22
21125,1.4164701611601177E-24, -2.6978636695192415E-24, 8.829266517118283E-24, -3.641136602758667E-24, 3.645536080027084E-24, -8.305286171208762E-24, 1.6355768692309326E-24, 1.4690722937887731E-24, 6.827203803983394E-24, -5.1684513846484255E-24
21700,8.35867253018482E-25, -2.510151258893507E-24, 6.730301708107855E-24, -3.0744621185824527E-24, 2.9015027873909354E-24, -5.951998917242321E-24, 1.2896189610178633E-24, 1.0985817974994619E-24, 5.194454606667226E-24, -3.368251866272351E-24
21750,1.4179367719120593E-23, -1.2882150647078867E-23, 4.520474647326554E-23, -2.064720830431327E-23, 2.0499216420771998E-23, -4.987773128385411E-23, 1.248516034083092E-23, 1.0822456911652152E-23, 3.766378211109908E-23, -3.569333378760183E-23
23675,5.120549445530448E-26, -1.7735336038930818E-25, 5.52844667823945E-25, -2.2990843253458653E-25, 2.130043266270581E-25, -5.001392437205122E-25, 9.124431767055951E-26, 7.07974682525626E-26, 4.256819662317415E-25, -2.7986795508646145E-25
23800,1.8706324909821892E-23, -1.588888136555427E-23, 6.140297017647137E-23, -2.5869057289205654E-23, 2.7383479322890933E-23, -7.092371350892204E-23, 1.6641636107143316E-23, 1.4830947894171424E-23, 5.154484365663216E-23, -4.814552842006447E-23
24700,1.497372477604046E-22, -4.865722777940151E-23, 1.7734075301153616E-22, -9.026799023279616E-23, 1.0378716026033729E-22, -2.769647976633218E-22, 6.502486409516898E-23, 9.508430160353252E-23, 1.632128979095265E-22, -2.5952329761905146E-22
25600,2.858715317018394E-25, -3.71377890851975E-25, 9.34968101452098E-25, -4.953053013085441E-25, 4.612141842513524E-25, -1.0453019347456084E-24, 2.625225554581717E-25, 3.0155623121321916E-25, 8.071400942939536E-25, -6.276116718256281E-25
26275,2.0645412856892988E-23, -2.1901623361359515E-23, 7.280667400258666E-23, -3.297416495718483E-23, 3.163602020365843E-23, -8.462430261200227E-23, 2.076088473847743E-23, 1.8975468473465196E-23, 6.270899566938079E-23, -5.2926221143208294E-23
26375,6.948760786027387E-26, -3.8399872240021044E-26, 1.4077719589520212E-25, -6.430560522578033E-26, 7.340213905018266E-26, -1.7345815012860149E-25, 4.231420929619144E-26, 4.8374312725809115E-26, 1.2162028813163712E-25, -1.4382844824683877E-25
27750,1.5214043401650035E-24, -4.7615419413782285E-24, 1.3924231169710393E-23, -6.108461589183857E-24, 5.838206914955548E-24, -1.3145990698856371E-23, 2.5943114762126897E-24, 2.2458325657617604E-24, 1.0915882497518381E-23, -7.396234418468277E-24
27775,5.12596639312923E-25, -1.7792493448856672E-24, 5.290290557029358E-24, -2.1618632527816413E-24, 2.541866819942239E-24, -4.972114554961136E-24, 9.844863795870181E-25, 7.969908071026064E-25, 4.082534650374674E-24, -2.9026365777269643E-24
28925,4.6728898317355817E-23, -1.0403913505523936E-22, 3.014449817096299E-22, -1.3782375677378654E-22, 1.2620300260276512E-22, -3.073305403948518E-22, 6.786822803106035E-23, 5.599813070511668E-23, 2.474557200095384E-22, -1.777528665701981E-22
29200,2.7654335661331654E-22, -1.988885328138588E-22, 5.290200185124056E-22, -3.018378975493024E-22, 2.78067839778987E-22, -7.538603206813825E-22, 1.9861803556490213E-22, 2.314372745511888E-22, 4.967516442516784E-22, -5.154473195392798E-22
29725,5.636885716942426E-26, -1.2461484110571101E-25, 3.420442706546547E-25, -1.5588585438244755E-25, 1.5037008962933566E-25, -3.337167098124957E-25, 7.073355203031224E-26, 6.837921514760759E-26, 2.75575343818798E-25, -1.929854404131194E-25
29800,4.2148356960806476E-24, -9.137782128541169E-24, 2.716812660665284E-23, -1.1824582418295138E-23, 1.190356080554315E-23, -2.660564038223767E-23, 5.34945906922546E-24, 4.9346696943730104E-24, 2.146710930843292E-23, -1.5680947097268874E-23
29825,1.3609467779918157E-23, -1.2844082586375617E-23, 3.319602419816919E-23, -1.9203050111456027E-23, 1.597486878194517E-23, -4.3092359984813683E-23, 1.2314957289642244E-23, 1.322252992818544E-23, 3.1407884785312134E-23, -2.6429121710641795E-23
29875,2.0774089875600376E-24, -3.936898699926844E-24, 1.2985919777134355E-23, -5.472019260473765E-24, 5.260245606162658E-24, -1.2257580280561899E-23, 2.4812444370978147E-24, 2.270258263185345E-24, 1.0158781921202473E-23, -7.353453702717236E-24
30175,9.390126268119068E-23, -7.600762543137109E-23, 2.6405989153457094E-22, -1.4040292803707577E-22, 1.3191527694610254E-22, -3.0834177172292376E-22, 9.843189911915393E-23, 8.338847311788303E-23, 2.4198309529831985E-22, -2.203403618865576E-22
30300,1.2897193435680527E-23, -1.800105486156172E-23, 6.350726610747928E-23, -2.598883004044536E-23, 2.6476914059723704E-23, -6.465946372387061E-23, 1.3350901263292055E-23, 1.2077428115636577E-23, 5.0611633827530186E-23, -4.1190277502806505E-23
30550,4.089761894221165E-21, -4.871897514100565E-21, 1.43747963837348E-20, -6.796766994350634E-21, 6.657429470297714E-21, -1.673290897995162E-20, 3.7329881523726036E-21, 3.896281602446884E-21, 1.2340942626606601E-20, -1.0446756377203421E-20
32500,1.2839264066194346E-22, -1.6146623364762235E-22, 4.488238382860113E-22, -2.210084071664222E-22, 2.081464403144643E-22, -5.556936650155606E-22, 1.3247789254370617E-22, 1.2795830015841601E-22, 4.018732101008596E-22, -3.2846668626594287E-22
34625,5.343926535261656E-22, -4.856253985831474E-22, 1.2311713020283432E-21, -7.111450046548282E-22, 5.756139553506526E-22, -1.6134098273071243E-21, 4.23893006403543E-22, 4.912023548822469E-22, 1.1375018824117534E-21, -9.979422151279227E-22
34975,8.597711449856727E-22, -8.711219572658147E-22, 2.9646349043840496E-21, -1.3795200662431375E-21, 1.3722852651091745E-21, -3.39868036131117E-21, 8.538859649536853E-22, 7.728366537463998E-22, 2.551708402471174E-21, -2.2756285931475397E-21
35150,1.980238560647588E-23, -2.2781851714345035E-23, 6.04035212748798E-23, -3.06750456261363E-23, 2.931243356277356E-23, -7.342296369618152E-23, 1.5647873314956578E-23, 2.0864703566769945E-23, 5.384825754644872E-23, -4.2695275804118014E-23
36675,7.369788645481647E-24, -7.473355038284493E-24, 2.0236137619768033E-23, -1.0845042788229535E-23, 9.163663865980565E-24, -2.4584361017451596E-23, 6.028859212959815E-24, 6.959030349854877E-24, 1.782516254552459E-23, -1.5146724181365963E-23
37125,5.388944269241134E-26, -7.226044161617408E-26, 2.1412049085223595E-25, -1.0221646690473794E-25, 9.549320878774139E-26, -2.4312895244518547E-25, 5.573340505836545E-26, 5.699846061642796E-26, 1.827522997727375E-25, -1.4267828904702654E-25
37225,6.459535852012963E-24, -8.977850835199376E-24, 2.703495741952067E-23, -1.1874564645249941E-23, 1.287361122777985E-23, -3.3037854431228755E-23, 6.647473679642364E-24, 6.78378647748184E-24, 2.3650026272698777E-23, -1.8873763792398672E-23
37250,4.0236035853110434E-24, -6.802282110265651E-24, 1.7969069707298628E-23, -8.741408711521103E-24, 8.058020087049951E-24, -2.033860749591262E-23, 4.421217486104569E-24, 4.4822303550970774E-24, 1.5360092123566522E-23, -1.1264442266212096E-23
38350,9.333948909399576E-26, -2.1232583229285814E-25, 5.210035792836699E-25, -2.5209083141085206E-25, 2.47187765062064E-25, -5.329173511047702E-25, 1.1757316051691716E-25, 1.1974389618690744E-25, 4.322975509981512E-25, -2.750796186955765E-25
38575,3.390431726002578E-25, -1.1623708652326696E-24, 3.4590742111513516E-24, -1.4899135058666465E-24, 1.3744100698459964E-24, -2.9716816284564334E-24, 5.887941932624178E-25, 4.579440106725652E-25, 2.60147788310617E-24, -1.722686243044284E-24
39000,6.505628600274574E-23, -4.2530170372098877E-23, 1.4350654665193042E-22, -7.10958934455392E-23, 7.274654386894709E-23, -1.7470758579700636E-22, 4.959081626173799E-23, 5.1079564028401944E-23, 1.2734373333703815E-22, -1.3233478686461183E-22
39350,1.1858082658812797E-22, -8.387022731725788E-23, 2.455255477684181E-22, -1.243338818848217E-22, 1.252274025440602E-22, -3.2480372109307584E-22, 7.45667678325413E-23, 8.864761944637427E-23, 2.146206280745004E-22, -2.4027534396714844E-22
41500,4.413512089997596E-25, -1.5714688551729827E-25, 7.549312088265509E-25, -3.384224623273653E-25, 3.9506728522814885E-25, -9.590323033658649E-25, 2.0035345057169022E-25, 2.3005183265601374E-25, 6.089636902794955E-25, -8.968274655455672E-25
41800,2.430421757734589E-23, -3.9518198461769186E-23, 1.241684356648915E-22, -5.362114133639197E-23, 5.478145475377621E-23, -1.483507836987116E-22, 3.1251803922048725E-23, 2.4674381090789986E-23, 1.0759791379063205E-22, -8.565650501837862E-23
44375,1.4467549651850502E-23, -1.6022041086355577E-23, 5.729904437936027E-23, -2.3834626035407736E-23, 2.4795693698516684E-23, -5.95256389942264E-23, 1.2990847002348365E-23, 1.2836138757060041E-23, 4.63445589734449E-23, -3.922081367771897E-23
44475,1.3886806030644897E-23, -3.6014406486914023E-23, 9.926277160074339E-23, -4.523144468174184E-23, 4.254941542274265E-23, -9.788430974407295E-23, 2.1742120419489257E-23, 1.8131672872526404E-23, 7.996527748399249E-23, -5.552440395431336E-23
46450,2.484258477401438E-24, -4.262227303822705E-24, 1.317123976984978E-23, -5.820713135521367E-24, 5.238622139889645E-24, -1.342055925894488E-23, 2.7428888917608623E-24, 2.6950131206382254E-24, 1.06637404641044E-23, -7.650601828495887E-24
47200,3.816636387920245E-21, -5.4265095940170824E-21, 1.5146499349697088E-20, -7.394981751526996E-21, 6.965626545997958E-21, -1.7500753923838172E-20, 3.894226171715789E-21, 4.080463786368829E-21, 1.3078701299092239E-20, -1.0238789923393092E-20
47475,4.3234642093122966E-23, -1.0946714810454583E-22, 3.061010028553126E-22, -1.3492933144922202E-22, 1.3647462792101584E-22, -3.395576919401158E-22, 6.94435958805612E-23, 5.8200819679111E-23, 2.587553888594731E-22, -1.805113806271239E-22
47575,9.544135267101004E-23, -7.755545256894886E-23, 2.787999026990321E-22, -1.3722014565266038E-22, 1.3338585251295383E-22, -3.1905621937715486E-22, 9.392815337172785E-23, 8.522329416366745E-23, 2.466298773050806E-22, -2.2374296509537824E-22
47700,3.527161535438076E-25, -7.576114130558458E-25, 1.9854264255046835E-24, -9.10465194267415E-25, 9.148897178695733E-25, -2.0322232321242043E-24, 4.301128993287548E-25, 4.267803564346486E-25, 1.6373480591783801E-24, -1.0915710920271496E-24
48150,2.102773608187134E-26, -9.291317756745785E-26, 3.044223600971134E-25, -1.251939389658531E-25, 1.1582710318487196E-25, -2.465109224053844E-25, 4.7949523454299244E-26, 3.171047967516659E-26, 2.271963287424367E-25, -1.5483997273354422E-25
50100,1.7481106383738782E-24, -6.673334808090612E-25, 2.8045184527660275E-24, -1.355468336220282E-24, 1.5193403842141059E-24, -3.668218592065357E-24, 9.144184720863169E-25, 1.039481817594501E-24, 2.3839632935573174E-24, -3.354474016132214E-24
50150,5.934974825591109E-23, -5.800243062777877E-23, 1.8523415833805003E-22, -8.476981905002296E-23, 8.464414404149039E-23, -2.123094297052711E-22, 4.597545726677923E-23, 5.70471011388944E-23, 1.5772834562142104E-22, -1.34558667797964E-22
50175,2.5991674357325225E-22, -2.7730644385504217E-22, 8.038616822463028E-22, -3.976924997386779E-22, 3.7455325301350067E-22, -9.774511176635872E-22, 2.3409900484137484E-22, 2.4699583303445625E-22, 7.0088607684170795E-22, -5.981099459610509E-22
50275,1.3486864595750518E-22, -1.5628329128257547E-22, 4.29645859751845E-22, -2.134860567661753E-22, 2.0948999034291328E-22, -5.316029384427165E-22, 1.1861681126718053E-22, 1.3629177627407285E-22, 3.8214022689910324E-22, -3.0952890010019828E-22
50300,4.541545200991098E-24, -1.0731736329829925E-23, 3.282252695853963E-23, -1.3701363764489163E-23, 1.4641946287611332E-23, -3.284016904382399E-23, 6.88719036493821E-24, 5.6010970205210055E-24, 2.6301839003584384E-23, -1.906785670724106E-23
50325,8.750226283175302E-23, -9.086776433447932E-23, 2.670189151009422E-22, -1.2527417884029617E-22, 1.320472502201024E-22, -3.1547809777236616E-22, 6.957307635410055E-23, 7.470536122725776E-23, 2.2705534786019057E-22, -2.1018368306852843E-22
51325,2.985350221361198E-24, -1.7163702676496772E-23, 4.3564332308963794E-23, -1.953889817552301E-23, 2.0068966949899027E-23, -3.7663681136903213E-23, 8.427772603962428E-24, 6.154782318247077E-24, 3.3393469771858766E-23, -2.0280042462309013E-23
51525,7.522667459221891E-22, -5.132380546207796E-22, 1.5965687450750357E-21, -8.091182474219122E-22, 7.99319257070972E-22, -2.137963201778198E-21, 5.387704907622311E-22, 5.925179445067671E-22, 1.4576048255468279E-21, -1.5208651592583113E-21
52500,3.793719435887272E-22, -3.522663294756477E-22, 8.364979559896762E-22, -5.157012191547906E-22, 3.8045224126677305E-22, -1.128878989007189E-21, 3.1922466957941214E-22, 3.492944316993032E-22, 7.805269999650225E-22, -6.78926461159762E-22
54500,1.364789393416857E-25, -2.257740618341298E-25, 9.58523981120063E-25, -3.329450312838665E-25, 3.608133176978355E-25, -8.436032174855319E-25, 1.3576320830756901E-25, 8.565319821207155E-26, 6.893101102485805E-25, -5.797027192411653E-25
54800,3.308388288732659E-23, -2.709688931146776E-23, 7.584129568722705E-23, -4.027701954371938E-23, 4.033812786488142E-23, -9.62521754638324E-23, 2.5634210242277738E-23, 2.890485437659483E-23, 6.868156255700494E-23, -6.810403433284902E-23
55475,1.905568300575169E-23, -2.406593109687121E-23, 8.732377200789409E-23, -3.7106404549906124E-23, 3.597962718732464E-23, -9.32170236646637E-23, 2.136264519191993E-23, 1.6670036677453083E-23, 7.166114068312264E-23, -5.992342683884953E-23
55525,1.1630056918016825E-26, -3.083143594474168E-26, 8.375510642947246E-26, -3.773849248967891E-26, 3.4507829748886877E-26, -7.908469858094221E-26, 1.6195434562215902E-26, 1.461855245722963E-26, 6.72141908501126E-26, -4.414398141031531E-26
55625,4.3973815484892984E-26, -1.3435245383809767E-25, 3.8510382408378774E-25, -1.5865253748847737E-25, 1.741133730660974E-25, -3.5390708699165842E-25, 6.884063098442784E-26, 5.348889856778537E-26, 2.9745657039259214E-25, -1.9592620293421853E-25
56050,1.5375266083959501E-21, -1.4208454724635647E-21, 3.9431328215362034E-21, -2.0318677966438607E-21, 1.9606058637549906E-21, -5.074317657280241E-21, 1.2402934118572804E-21, 1.3956977480083713E-21, 3.5949851032922784E-21, -3.2961541920523847E-21
58500,3.063647032787099E-23, -3.591044724138038E-23, 9.465059218872925E-23, -5.2004658056511004E-23, 4.192997344097052E-23, -1.1404428315970642E-22, 2.4954470888354138E-23, 3.189400611865829E-23, 8.328621781190467E-23, -6.51975678354272E-23
58625,4.6291872531307E-24, -3.1806638984544156E-24, 1.1693384594565116E-23, -5.072514460090425E-24, 5.6455067340413276E-24, -1.363103839251052E-23, 3.1115953791130162E-24, 3.516278065263001E-24, 9.73682416730428E-24, -1.0251479388453183E-23
59675,4.882351271624613E-22, -4.142717811244289E-22, 1.1891172660105304E-21, -6.022383264462238E-22, 6.132209868082301E-22, -1.5315335879227754E-21, 3.691430051117798E-22, 4.1816330138964383E-22, 1.0644076717646573E-21, -1.0577859859480066E-21
61900,6.961059004280266E-25, -2.2293739690504555E-24, 5.78611921824471E-24, -2.510161514085275E-24, 2.8781897782741652E-24, -6.204732990765671E-24, 1.0909896029323885E-24, 1.0802700679141797E-24, 4.7752838983471785E-24, -2.9595418479859873E-24
62400,2.6292234148746775E-22, -2.52226776007864E-22, 7.001759758092642E-22, -3.499909264588537E-22, 3.2994310571438004E-22, -8.67157407413438E-22, 2.013876820269224E-22, 2.276592240385809E-22, 6.25669691520048E-22, -5.631458635932279E-22
62700,9.474324390204746E-24, -5.604498983174771E-24, 2.391213477478932E-23, -1.0064046037372671E-23, 1.1006590457566125E-23, -2.8405092060475594E-23, 6.406308645724533E-24, 6.279794683619261E-24, 1.9680079034008604E-23, -2.1686171248647362E-23
64450,1.2194261097826886E-22, -8.730834188858797E-23, 3.028287825769069E-22, -1.6771449164440314E-22, 1.588693666565072E-22, -3.694843736244615E-22, 1.2094868410301384E-22, 1.1531754252605659E-22, 2.8842309697496563E-22, -2.771803018408537E-22
64475,3.3604272338395546E-23, -6.29787293009812E-23, 1.5328476156207074E-22, -8.833838597152763E-23, 6.562483383435663E-23, -1.694627588716667E-22, 3.555785166029555E-23, 4.4316173549624594E-23, 1.291059602468805E-22, -8.803460510325788E-23
64550,3.777974150872295E-23, -4.514839025019655E-23, 1.3415546521208745E-22, -6.226875448628229E-23, 6.133671217132005E-23, -1.4769578933366298E-22, 3.30964099985015E-23, 3.389778854856656E-23, 1.1146966835700574E-22, -9.581774029699633E-23
64575,1.1630056918016825E-26, -3.083143594474168E-26, 8.375510642947246E-26, -3.773849248967891E-26, 3.4507829748886877E-26, -7.908469858094221E-26, 1.6195434562215902E-26, 1.461855245722963E-26, 6.72141908501126E-26, -4.414398141031531E-26
